Time,price,volume
2012-12-31 00:00:00 UTC,13.2036231061,21626.1834938245
2013-01-01 00:00:00 UTC,13.157220132,27525.3436928889
2013-01-02 00:00:00 UTC,13.1207190302,24155.3467363857
2013-01-03 00:00:00 UTC,13.1387825184,43604.9684571701
2013-01-04 00:00:00 UTC,13.1700832063,35369.637277055
2013-01-05 00:00:00 UTC,13.1334395617,19216.4235085246
2013-01-06 00:00:00 UTC,13.1086111111,5943.2980032137
2013-01-07 00:00:00 UTC,13.1349116169,51732.0235683554
2013-01-08 00:00:00 UTC,13.3138621912,81106.3755750375
2013-01-09 00:00:00 UTC,13.4829234983,62335.9669190006
2013-01-10 00:00:00 UTC,13.7601734157,51333.5824197471
2013-01-11 00:00:00 UTC,13.9663524424,33598.4705458219
2013-01-12 00:00:00 UTC,13.9904798276,31312.2197416674
2013-01-13 00:00:00 UTC,13.8702030294,21706.3506134531
2013-01-14 00:00:00 UTC,13.8851489715,60172.5531293116
2013-01-15 00:00:00 UTC,14.1426301234,70163.7469169246
2013-01-16 00:00:00 UTC,14.3916252657,78264.9062446872
2013-01-17 00:00:00 UTC,14.8854149456,78157.7653406045
2013-01-18 00:00:00 UTC,15.5005039047,104482.693342106
2013-01-19 00:00:00 UTC,15.4432690974,30735.5186091301
2013-01-20 00:00:00 UTC,15.5296543537,22167.4844621034
2013-01-21 00:00:00 UTC,16.1666450274,91969.1552871937
2013-01-22 00:00:00 UTC,17.0037633096,65876.0651586355
2013-01-23 00:00:00 UTC,17.3196966214,83814.9872410507
2013-01-24 00:00:00 UTC,18.0840305024,269293.973867756
2013-01-25 00:00:00 UTC,17.0830525368,87531.360148205
2013-01-26 00:00:00 UTC,17.0387444386,42406.672575452
2013-01-27 00:00:00 UTC,17.4104549284,45220.6042537906
2013-01-28 00:00:00 UTC,17.9947142979,96331.9413559153
2013-01-29 00:00:00 UTC,19.0565606121,87061.7595840412
2013-01-30 00:00:00 UTC,19.2146887854,48949.4525859028
2013-01-31 00:00:00 UTC,20.118633161,115218.780825881
2013-02-01 00:00:00 UTC,20.583380076,72162.6189530275
2013-02-02 00:00:00 UTC,19.9655386625,94230.181062545
2013-02-03 00:00:00 UTC,20.106590325,50007.6099888353
2013-02-04 00:00:00 UTC,20.4315924172,92090.2777634092
2013-02-05 00:00:00 UTC,20.3648601066,65283.9029268928
2013-02-06 00:00:00 UTC,20.800361394,71168.7855626645
2013-02-07 00:00:00 UTC,21.3420827599,134213.006754262
2013-02-08 00:00:00 UTC,22.2811347716,62480.3739286897
2013-02-09 00:00:00 UTC,22.9071699231,48399.182797498
2013-02-10 00:00:00 UTC,23.3495964833,51411.7071713929
2013-02-11 00:00:00 UTC,23.6792142348,70350.8909063331
2013-02-12 00:00:00 UTC,24.7994323354,212897.316302814
2013-02-13 00:00:00 UTC,25.5592885992,101907.749657937
2013-02-14 00:00:00 UTC,25.5162859033,223427.040570901
2013-02-15 00:00:00 UTC,27.1080660157,34305.5769985296
2013-02-16 00:00:00 UTC,27.2406550068,75403.7544464494
2013-02-17 00:00:00 UTC,26.9569669287,208602.768084023
2013-02-18 00:00:00 UTC,26.7459653116,82771.5809241162
2013-02-19 00:00:00 UTC,28.0124410408,269142.869951171
2013-02-20 00:00:00 UTC,29.6602406488,113565.943871586
2013-02-21 00:00:00 UTC,29.8755428002,106936.308349941
2013-02-22 00:00:00 UTC,30.5195388631,188603.826540968
2013-02-23 00:00:00 UTC,29.2441758993,111919.362543173
2013-02-24 00:00:00 UTC,29.7312455513,47365.2833665819
2013-02-25 00:00:00 UTC,30.0197481644,47289.1488511069
2013-02-26 00:00:00 UTC,30.8529338606,156912.791842504
2013-02-27 00:00:00 UTC,31.2276614212,98890.4872356288
2013-02-28 00:00:00 UTC,33.0886239282,222525.314762131
2013-03-01 00:00:00 UTC,34.1383340246,125060.608884263
2013-03-02 00:00:00 UTC,34.1865319112,72692.8445198094
2013-03-03 00:00:00 UTC,34.1905085072,38820.6138821865
2013-03-04 00:00:00 UTC,35.4057841892,218261.119775515
2013-03-05 00:00:00 UTC,39.2786900999,255118.833798432
2013-03-06 00:00:00 UTC,45.9596065488,477437.883733227
2013-03-07 00:00:00 UTC,42.0497559955,653150.375092761
2013-03-08 00:00:00 UTC,42.9694284007,187797.66876627
2013-03-09 00:00:00 UTC,44.5145704016,169817.044909154
2013-03-10 00:00:00 UTC,46.2650311093,57937.0563136667
2013-03-11 00:00:00 UTC,47.1192283549,160837.009650876
2013-03-12 00:00:00 UTC,44.5580857151,488518.623043799
2013-03-13 00:00:00 UTC,46.0682385719,152039.77224579
2013-03-14 00:00:00 UTC,47.3540539162,167125.050350556
2013-03-15 00:00:00 UTC,47.1244328842,50115.6730756682
2013-03-16 00:00:00 UTC,46.7810829275,42572.1616758487
2013-03-17 00:00:00 UTC,46.9678733241,51817.8722018438
2013-03-18 00:00:00 UTC,47.3808558355,284698.621962874
2013-03-19 00:00:00 UTC,54.5039257369,514263.538493621
2013-03-20 00:00:00 UTC,61.6989894092,529334.960443364
2013-03-21 00:00:00 UTC,69.1418665679,697907.380702669
2013-03-22 00:00:00 UTC,71.619258573,386409.937925328
2013-03-23 00:00:00 UTC,64.7686922416,804819.243130679
2013-03-24 00:00:00 UTC,67.7542645823,249535.44057182
2013-03-25 00:00:00 UTC,72.5796034615,600554.544507682
2013-03-26 00:00:00 UTC,78.32463119,536351.916215193
2013-03-27 00:00:00 UTC,86.0769462843,528274.566287289
2013-03-28 00:00:00 UTC,92.4150569168,886906.176729744
2013-03-29 00:00:00 UTC,90.4023150162,599541.311066271
2013-03-30 00:00:00 UTC,92.4273404227,166777.385597337
2013-03-31 00:00:00 UTC,93.8676951249,188659.685253802
2013-04-01 00:00:00 UTC,98.925903049,652596.262153342
2013-04-02 00:00:00 UTC,108.1152632352,703625.932651277
2013-04-03 00:00:00 UTC,129.6540086503,1944931.74110872
2013-04-04 00:00:00 UTC,132.5421515075,962539.205907203
2013-04-05 00:00:00 UTC,138.9934789901,1060301.42852551
2013-04-06 00:00:00 UTC,142.1436768468,496730.315407324
2013-04-07 00:00:00 UTC,150.5137762283,899576.597238203
2013-04-08 00:00:00 UTC,181.4246763041,2445953.58711052
2013-04-09 00:00:00 UTC,206.8557413704,2408986.25516028
2013-04-10 00:00:00 UTC,230.3570472464,1486647.71267387
2013-04-11 00:00:00 UTC,124.520792552,3938159.7311759
2013-04-12 00:00:00 UTC,77.2112446761,2230875.41730837
2013-04-13 00:00:00 UTC,103.2976928467,1715036.9645118
2013-04-14 00:00:00 UTC,96.1468626351,549875.078221802
2013-04-15 00:00:00 UTC,91.0408845733,1688606.96522604
2013-04-16 00:00:00 UTC,65.6854330368,2324995.86116353
2013-04-17 00:00:00 UTC,82.2008221169,2607350.93943086
2013-04-18 00:00:00 UTC,93.8945107127,1599584.53877162
2013-04-19 00:00:00 UTC,116.926185823,3015278.7855071
2013-04-20 00:00:00 UTC,120.7670284046,917833.719738016
2013-04-21 00:00:00 UTC,121.9657925036,1890034.69078363
2013-04-22 00:00:00 UTC,121.4036834346,676295.792922224
2013-04-23 00:00:00 UTC,128.7258984098,1754329.74275886
2013-04-24 00:00:00 UTC,145.5709798223,3135914.903627
2013-04-25 00:00:00 UTC,149.9659801685,2157227.00234597
2013-04-26 00:00:00 UTC,134.6971744729,1434920.59756954
2013-04-27 00:00:00 UTC,133.9756685539,880626.439261656
2013-04-28 00:00:00 UTC,132.9976922287,687372.243249437
2013-04-29 00:00:00 UTC,140.028174341,1481711.34333005
2013-04-30 00:00:00 UTC,141.5921046695,1179154.5088647
2013-05-01 00:00:00 UTC,128.2575582615,2578987.67456915
2013-05-02 00:00:00 UTC,112.3049719103,2342148.40445257
2013-05-03 00:00:00 UTC,94.1214155731,2459039.17869624
2013-05-04 00:00:00 UTC,104.6585167293,1681873.99658004
2013-05-05 00:00:00 UTC,114.2708868825,1028378.36636482
2013-05-06 00:00:00 UTC,118.6956920906,2021653.09553572
2013-05-07 00:00:00 UTC,107.8482285515,1598311.52552432
2013-05-08 00:00:00 UTC,112.9938425937,933916.444748932
2013-05-09 00:00:00 UTC,111.5759750134,748586.55615582
2013-05-10 00:00:00 UTC,115.0848096574,1210522.09067689
2013-05-11 00:00:00 UTC,115.829775862,541807.743241076
2013-05-12 00:00:00 UTC,115.1756607665,386810.020488708
2013-05-13 00:00:00 UTC,115.9794581291,387986.697496928
2013-05-14 00:00:00 UTC,115.6434435948,1372148.51432218
2013-05-15 00:00:00 UTC,109.426308516,1189300.80077238
2013-05-16 00:00:00 UTC,110.6897348,834319.985251119
2013-05-17 00:00:00 UTC,114.7491791462,1122953.2482428
2013-05-18 00:00:00 UTC,117.4151154934,459084.805674039
2013-05-19 00:00:00 UTC,117.7927710424,562355.548260819
2013-05-20 00:00:00 UTC,117.3267165408,534068.61221174
2013-05-21 00:00:00 UTC,117.742336782,430374.611502559
2013-05-22 00:00:00 UTC,118.2009123315,862184.952145815
2013-05-23 00:00:00 UTC,120.4789745675,1235140.33714072
2013-05-24 00:00:00 UTC,125.7131381836,1668889.22310265
2013-05-25 00:00:00 UTC,128.5811448976,660366.240824186
2013-05-26 00:00:00 UTC,129.4253555083,507343.116822041
2013-05-27 00:00:00 UTC,129.1614256444,944565.022351426
2013-05-28 00:00:00 UTC,125.8921172581,528529.221816917
2013-05-29 00:00:00 UTC,127.5253393143,1274461.44720267
2013-05-30 00:00:00 UTC,129.0186542066,1215940.60519797
2013-05-31 00:00:00 UTC,127.6570699409,721233.471650138
2013-06-01 00:00:00 UTC,128.2118635945,436631.789108774
2013-06-02 00:00:00 UTC,123.867562575,1845247.61205381
2013-06-03 00:00:00 UTC,120.2168677629,1064063.23678684
2013-06-04 00:00:00 UTC,121.5689635317,865147.853406895
2013-06-05 00:00:00 UTC,120.653044516,571937.427365071
2013-06-06 00:00:00 UTC,120.4025717437,318239.266068256
2013-06-07 00:00:00 UTC,113.2097894916,1933118.04334045
2013-06-08 00:00:00 UTC,109.6586976722,553804.588454756
2013-06-09 00:00:00 UTC,99.7763451583,3005392.05657332
2013-06-10 00:00:00 UTC,102.726726614,1378487.20804631
2013-06-11 00:00:00 UTC,106.0312291289,556069.100904942
2013-06-12 00:00:00 UTC,107.7984830484,823634.814104606
2013-06-13 00:00:00 UTC,106.6508940959,831702.802228609
2013-06-14 00:00:00 UTC,100.1479395999,1068238.81281101
2013-06-15 00:00:00 UTC,99.6579299592,425001.585500282
2013-06-16 00:00:00 UTC,99.9197408384,307891.954242418
2013-06-17 00:00:00 UTC,99.9562321748,459564.187868416
2013-06-18 00:00:00 UTC,103.8377546675,1141704.27961169
2013-06-19 00:00:00 UTC,105.3163367857,577911.632652687
2013-06-20 00:00:00 UTC,105.9155553459,962188.916594586
2013-06-21 00:00:00 UTC,101.4973307778,1236835.50998847
2013-06-22 00:00:00 UTC,100.5928577921,336484.314067385
2013-06-23 00:00:00 UTC,100.2753051292,197702.700938381
2013-06-24 00:00:00 UTC,99.1554392328,954539.647495252
2013-06-25 00:00:00 UTC,99.5043084035,526095.541906349
2013-06-26 00:00:00 UTC,98.5419272438,486140.40859855
2013-06-27 00:00:00 UTC,97.8972376614,482483.11715185
2013-06-28 00:00:00 UTC,91.9133313926,1679549.24791802
2013-06-29 00:00:00 UTC,89.9856439227,262353.023037563
2013-06-30 00:00:00 UTC,89.0568734754,213321.509490689
2013-07-01 00:00:00 UTC,87.6159436241,1785305.46413244
2013-07-02 00:00:00 UTC,86.0188674402,1091179.78439202
2013-07-03 00:00:00 UTC,84.677472053,1711982.29734915
2013-07-04 00:00:00 UTC,77.869329617,1686702.9026191
2013-07-05 00:00:00 UTC,72.9040238651,2324722.65681564
2013-07-06 00:00:00 UTC,66.8789772737,1160734.67185886
2013-07-07 00:00:00 UTC,67.2651133531,469596.971776458
2013-07-08 00:00:00 UTC,74.0685817769,1383025.1350169
2013-07-09 00:00:00 UTC,73.7261351723,1165378.18010695
2013-07-10 00:00:00 UTC,77.5959503814,2145364.16461683
2013-07-11 00:00:00 UTC,86.1355519538,1475247.04425332
2013-07-12 00:00:00 UTC,92.1891858194,2971667.71600931
2013-07-13 00:00:00 UTC,89.3434425465,527025.691477841
2013-07-14 00:00:00 UTC,91.8152898402,477546.346074719
2013-07-15 00:00:00 UTC,92.0790666269,1202143.90029996
2013-07-16 00:00:00 UTC,92.6575070362,807554.58715466
2013-07-17 00:00:00 UTC,91.2205842085,669027.154966919
2013-07-18 00:00:00 UTC,84.2968286131,1769200.07968971
2013-07-19 00:00:00 UTC,84.7212294039,737845.237713034
2013-07-20 00:00:00 UTC,86.3143397965,383658.749071879
2013-07-21 00:00:00 UTC,85.2945389293,248235.636973216
2013-07-22 00:00:00 UTC,86.0669338732,660146.103514038
2013-07-23 00:00:00 UTC,86.4894902183,1102887.39496997
2013-07-24 00:00:00 UTC,87.4604427597,791190.900994056
2013-07-25 00:00:00 UTC,89.1168407112,927577.430833103
2013-07-26 00:00:00 UTC,90.1527253966,585217.49677928
2013-07-27 00:00:00 UTC,88.9236345562,309756.338388035
2013-07-28 00:00:00 UTC,89.6288831762,666045.213085807
2013-07-29 00:00:00 UTC,92.6810022128,950095.586043571
2013-07-30 00:00:00 UTC,94.1070122717,1104480.15240083
2013-07-31 00:00:00 UTC,98.6555118439,1632432.75675988
2013-08-01 00:00:00 UTC,97.3821991235,760887.565965454
2013-08-02 00:00:00 UTC,96.8458723118,1466951.59656931
2013-08-03 00:00:00 UTC,96.0137028659,431195.996629615
2013-08-04 00:00:00 UTC,96.2031294576,290552.765868313
2013-08-05 00:00:00 UTC,97.4626953501,1069744.83630539
2013-08-06 00:00:00 UTC,98.0464615034,908539.751746782
2013-08-07 00:00:00 UTC,97.6163708223,602528.359745901
2013-08-08 00:00:00 UTC,95.4100627067,1319552.40888844
2013-08-09 00:00:00 UTC,93.4489489873,1091191.43794405
2013-08-10 00:00:00 UTC,93.092929447,290360.641386938
2013-08-11 00:00:00 UTC,93.8221646455,174903.334747503
2013-08-12 00:00:00 UTC,94.180573461,679622.60402943
2013-08-13 00:00:00 UTC,95.9125942116,1238554.44653051
2013-08-14 00:00:00 UTC,98.8963823683,1784249.35099354
2013-08-15 00:00:00 UTC,98.7470773524,937378.691042628
2013-08-16 00:00:00 UTC,97.9106672715,911402.580751188
2013-08-17 00:00:00 UTC,98.4745444028,546387.299613177
2013-08-18 00:00:00 UTC,99.0245431999,273266.571986027
2013-08-19 00:00:00 UTC,101.7583978763,2059560.35573432
2013-08-20 00:00:00 UTC,103.7167823811,1194979.62662409
2013-08-21 00:00:00 UTC,107.7658112256,2578675.7942697
2013-08-22 00:00:00 UTC,111.3613928302,1362757.04023605
2013-08-23 00:00:00 UTC,108.1423334166,1022000.71884026
2013-08-24 00:00:00 UTC,108.2097466657,470573.025532318
2013-08-25 00:00:00 UTC,111.0668249535,1042637.18563638
2013-08-26 00:00:00 UTC,112.263579491,1215372.74364424
2013-08-27 00:00:00 UTC,116.8520926696,2211079.4753941
2013-08-28 00:00:00 UTC,118.4181274132,1207798.34727482
2013-08-29 00:00:00 UTC,118.5298278408,1162031.39553564
2013-08-30 00:00:00 UTC,120.8625840476,2104556.70768341
2013-08-31 00:00:00 UTC,128.0673261629,2573316.28202895
2013-09-01 00:00:00 UTC,130.1812172074,1043594.07516774
2013-09-02 00:00:00 UTC,130.6193810593,1167239.43955807
2013-09-03 00:00:00 UTC,129.6467070398,1553033.05505869
2013-09-04 00:00:00 UTC,127.666000347,2339492.92711732
2013-09-05 00:00:00 UTC,121.5578748736,2333169.46823429
2013-09-06 00:00:00 UTC,121.278800634,2336433.20531014
2013-09-07 00:00:00 UTC,118.6941656046,1150009.39285333
2013-09-08 00:00:00 UTC,118.817797763,646700.563016467
2013-09-09 00:00:00 UTC,119.1156660623,2479213.42156038
2013-09-10 00:00:00 UTC,122.7188054681,1366006.99076785
2013-09-11 00:00:00 UTC,122.481627123,1213104.19022024
2013-09-12 00:00:00 UTC,126.6907711645,1359816.39925737
2013-09-13 00:00:00 UTC,127.5452331674,1162631.74975267
2013-09-14 00:00:00 UTC,126.1433669125,1092616.65903576
2013-09-15 00:00:00 UTC,124.6333099418,667832.687977429
2013-09-16 00:00:00 UTC,125.8545757011,957264.93817224
2013-09-17 00:00:00 UTC,126.7031113941,1039302.99690634
2013-09-18 00:00:00 UTC,127.2989154484,1671736.36602045
2013-09-19 00:00:00 UTC,125.9831741135,1263334.36057693
2013-09-20 00:00:00 UTC,123.9202417413,1301801.80079096
2013-09-21 00:00:00 UTC,123.2994859697,511746.303780958
2013-09-22 00:00:00 UTC,123.0178310894,354478.512266673
2013-09-23 00:00:00 UTC,123.1680151857,945792.872446788
2013-09-24 00:00:00 UTC,122.8418121297,1252787.00859778
2013-09-25 00:00:00 UTC,124.2692055386,1001082.05179936
2013-09-26 00:00:00 UTC,124.1764020778,966713.887166802
2013-09-27 00:00:00 UTC,125.619288701,1524583.53720829
2013-09-28 00:00:00 UTC,126.4395977305,798333.521687074
2013-09-29 00:00:00 UTC,127.4164342643,859565.932106868
2013-09-30 00:00:00 UTC,126.1359686848,1453014.18650863
2013-10-01 00:00:00 UTC,127.0442236976,955418.325675116
2013-10-02 00:00:00 UTC,121.1648769105,6415390.99510956
2013-10-03 00:00:00 UTC,111.73226672,2884458.92337649
2013-10-04 00:00:00 UTC,120.6327174542,1566910.43951256
2013-10-05 00:00:00 UTC,121.6166562678,345874.797974028
2013-10-06 00:00:00 UTC,121.8521129577,457851.476047768
2013-10-07 00:00:00 UTC,123.184151057,1439134.11353072
2013-10-08 00:00:00 UTC,123.7287089846,1605980.94960295
2013-10-09 00:00:00 UTC,125.1987153721,2328491.99194679
2013-10-10 00:00:00 UTC,125.9790271004,1389537.83675082
2013-10-11 00:00:00 UTC,126.7538153971,872000.679602696
2013-10-12 00:00:00 UTC,127.4257399025,854554.69328928
2013-10-13 00:00:00 UTC,129.1430932923,1629477.73528051
2013-10-14 00:00:00 UTC,135.1337595479,2765868.33894236
2013-10-15 00:00:00 UTC,137.1959641649,3002576.31360336
2013-10-16 00:00:00 UTC,143.5069635599,3760251.47385783
2013-10-17 00:00:00 UTC,141.6633761339,2319447.08956858
2013-10-18 00:00:00 UTC,147.6348784574,3334236.64874207
2013-10-19 00:00:00 UTC,161.7840214818,6143673.36645728
2013-10-20 00:00:00 UTC,165.3643586345,936785.777703366
2013-10-21 00:00:00 UTC,173.9930983428,5811197.64117894
2013-10-22 00:00:00 UTC,188.3479512161,7820533.57119686
2013-10-23 00:00:00 UTC,194.922777916,4741818.52183016
2013-10-24 00:00:00 UTC,193.4869592112,9239310.36434938
2013-10-25 00:00:00 UTC,182.52644096,1204803.34114195
2013-10-26 00:00:00 UTC,181.8676955957,1756120.97791652
2013-10-27 00:00:00 UTC,185.7993281353,1616345.47647079
2013-10-28 00:00:00 UTC,194.8051268672,2388010.16669172
2013-10-29 00:00:00 UTC,198.8638960263,3351220.33764588
2013-10-30 00:00:00 UTC,202.0519665571,5131667.37570512
2013-10-31 00:00:00 UTC,200.5018639806,2756720.50949167
2013-11-01 00:00:00 UTC,202.6800902555,1005973.48319245
2013-11-02 00:00:00 UTC,204.1766198176,1348241.76782685
2013-11-03 00:00:00 UTC,205.5564259525,2318303.76703648
2013-11-04 00:00:00 UTC,217.4468277137,6230486.10794201
2013-11-05 00:00:00 UTC,236.0518046837,10167050.6807713
2013-11-06 00:00:00 UTC,255.4171843938,10206020.1783388
2013-11-07 00:00:00 UTC,282.5788244318,14083854.9952245
2013-11-08 00:00:00 UTC,314.4743957333,12778440.2542799
2013-11-09 00:00:00 UTC,341.6648191313,15055306.042074
2013-11-10 00:00:00 UTC,303.9355569064,20232866.9243682
2013-11-11 00:00:00 UTC,331.8612777719,9022111.10392735
2013-11-12 00:00:00 UTC,349.6353574505,6925300.30155274
2013-11-13 00:00:00 UTC,377.0525711203,14672297.3636576
2013-11-14 00:00:00 UTC,410.1168580549,12967462.3300483
2013-11-15 00:00:00 UTC,419.7931989646,13511038.2516277
2013-11-16 00:00:00 UTC,430.8771529063,7790221.75601716
2013-11-17 00:00:00 UTC,459.2248379567,11895797.8759883
2013-11-18 00:00:00 UTC,534.9291981722,31453289.5284765
2013-11-19 00:00:00 UTC,616.8283366502,42323240.3212176
2013-11-20 00:00:00 UTC,535.3188287265,31303474.0168871
2013-11-21 00:00:00 UTC,656.5715420966,20459321.5663703
2013-11-22 00:00:00 UTC,740.6261966885,18690656.9715259
2013-11-23 00:00:00 UTC,833.2670593391,16957677.4486939
2013-11-24 00:00:00 UTC,802.8463421641,16052288.9845408
2013-11-25 00:00:00 UTC,811.6298152243,18601882.5302456
2013-11-26 00:00:00 UTC,843.4938063987,25324760.4117898
2013-11-27 00:00:00 UTC,925.1437378825,28426024.8030602
2013-11-28 00:00:00 UTC,989.6112522001,36888278.9291816
2013-11-29 00:00:00 UTC,1058.5281990611,23339558.199173
2013-11-30 00:00:00 UTC,1136.924964026,14622327.3629766
2013-12-01 00:00:00 UTC,1015.4883751632,58420356.8226603
2013-12-02 00:00:00 UTC,1012.7581079045,31572174.9900566
2013-12-03 00:00:00 UTC,1046.8103543711,13219333.8853231
2013-12-04 00:00:00 UTC,1092.6046429712,16037462.9616097
2013-12-05 00:00:00 UTC,1043.4059730533,54021337.8992536
2013-12-06 00:00:00 UTC,943.4362829716,47277122.755468
2013-12-07 00:00:00 UTC,723.6759025809,56202904.733587
2013-12-08 00:00:00 UTC,734.9642917686,17585301.4964583
2013-12-09 00:00:00 UTC,864.1989646353,24730214.4564935
2013-12-10 00:00:00 UTC,938.0073352444,21385748.3168886
2013-12-11 00:00:00 UTC,908.1470468408,28268660.5662242
2013-12-12 00:00:00 UTC,865.2587976908,12058151.3185463
2013-12-13 00:00:00 UTC,882.0617848684,13046055.2074492
2013-12-14 00:00:00 UTC,862.3572760611,6395295.913136
2013-12-15 00:00:00 UTC,841.4003611111,9761682.44603309
2013-12-16 00:00:00 UTC,788.5848045103,43028236.5765716
2013-12-17 00:00:00 UTC,686.551135135,29289243.8795569
2013-12-18 00:00:00 UTC,562.1825284979,72581383.7395547
2013-12-19 00:00:00 UTC,615.6828493317,34680254.891506
2013-12-20 00:00:00 UTC,670.8947018685,26776479.3763523
2013-12-21 00:00:00 UTC,605.8391114832,11577279.298723
2013-12-22 00:00:00 UTC,625.1091386839,11207534.778389
2013-12-23 00:00:00 UTC,635.4540670643,8344779.85063513
2013-12-24 00:00:00 UTC,650.1212375868,8301072.66954339
2013-12-25 00:00:00 UTC,657.1602515324,4399401.72519539
2013-12-26 00:00:00 UTC,716.586154724,20260022.8785624
2013-12-27 00:00:00 UTC,727.5854596687,11835340.7824138
2013-12-28 00:00:00 UTC,720.9894772559,9598844.33776019
2013-12-29 00:00:00 UTC,714.9845690167,5829811.51191022
2013-12-30 00:00:00 UTC,733.591334593,4843892.32832471
2013-12-31 00:00:00 UTC,728.1716167501,5766698.85417509
2014-01-01 00:00:00 UTC,745.1598260533,5891940.03386581
2014-01-02 00:00:00 UTC,757.4132794213,11634321.4165901
2014-01-03 00:00:00 UTC,795.9242593576,11749771.1918043
2014-01-04 00:00:00 UTC,810.7983418904,8946729.11032284
2014-01-05 00:00:00 UTC,865.6475280759,21239030.857138
2014-01-06 00:00:00 UTC,937.2309866529,24280261.8822052
2014-01-07 00:00:00 UTC,886.1163399323,29256102.7143725
2014-01-08 00:00:00 UTC,814.4694293445,21326025.1877743
2014-01-09 00:00:00 UTC,820.9825136257,20658873.9770532
2014-01-10 00:00:00 UTC,823.82204908,10666662.047914
2014-01-11 00:00:00 UTC,878.3994641453,14244862.2415181
2014-01-12 00:00:00 UTC,864.647073147,10466578.1297325
2014-01-13 00:00:00 UTC,818.2301682239,15777471.3269448
2014-01-14 00:00:00 UTC,822.5551473969,7992543.15878484
2014-01-15 00:00:00 UTC,834.5596593427,10273002.0911227
2014-01-16 00:00:00 UTC,833.3325126569,6812186.95617233
2014-01-17 00:00:00 UTC,800.3817799825,13626654.0334742
2014-01-18 00:00:00 UTC,807.8901378918,4433008.03157276
2014-01-19 00:00:00 UTC,814.62955561,6913482.79042559
2014-01-20 00:00:00 UTC,832.2399742662,5793628.96421741
2014-01-21 00:00:00 UTC,821.8116286206,6303099.90395734
2014-01-22 00:00:00 UTC,817.0004124152,6769493.95587078
2014-01-23 00:00:00 UTC,814.3809984309,6001789.6415884
2014-01-24 00:00:00 UTC,788.636591334,12415425.6767978
2014-01-25 00:00:00 UTC,795.7585730722,6938284.39153258
2014-01-26 00:00:00 UTC,812.3358013887,7952967.14031816
2014-01-27 00:00:00 UTC,800.6354686751,19589021.153824
2014-01-28 00:00:00 UTC,778.7416517785,15659632.6709741
2014-01-29 00:00:00 UTC,793.6100280156,5597936.76206977
2014-01-30 00:00:00 UTC,791.7812135221,10428467.191346
2014-01-31 00:00:00 UTC,801.6830686778,6009578.61307506
2014-02-01 00:00:00 UTC,812.026901069,6766983.09131462
2014-02-02 00:00:00 UTC,818.1732800829,3333306.02010828
2014-02-03 00:00:00 UTC,809.3807797256,3989449.90588247
2014-02-04 00:00:00 UTC,804.7535553504,6102516.76625335
2014-02-05 00:00:00 UTC,801.7883358656,6741087.66868022
2014-02-06 00:00:00 UTC,779.6589695253,16030712.6460329
2014-02-07 00:00:00 UTC,719.7890900601,46710296.2472945
2014-02-08 00:00:00 UTC,705.412719706,9387973.93255832
2014-02-09 00:00:00 UTC,694.3810908589,10550031.6235407
2014-02-10 00:00:00 UTC,672.1870104982,46253036.4748917
2014-02-11 00:00:00 UTC,688.5164086191,26988016.9372022
2014-02-12 00:00:00 UTC,662.1545900266,10230140.6779533
2014-02-13 00:00:00 UTC,642.8938704067,17791261.9131687
2014-02-14 00:00:00 UTC,631.4466356747,42366916.8183637
2014-02-15 00:00:00 UTC,652.3621533851,13511816.8158451
2014-02-16 00:00:00 UTC,638.5144140448,16518802.5007483
2014-02-17 00:00:00 UTC,633.6519674212,12680037.7543014
2014-02-18 00:00:00 UTC,631.3006230811,9315236.54748941
2014-02-19 00:00:00 UTC,626.4239106804,6977498.95244088
2014-02-20 00:00:00 UTC,599.972373136,20147687.3615734
2014-02-21 00:00:00 UTC,567.8989568294,16667810.0134901
2014-02-22 00:00:00 UTC,583.4585244545,10718026.328043
2014-02-23 00:00:00 UTC,620.5245713359,12946807.7939675
2014-02-24 00:00:00 UTC,566.3534734727,29388693.2909805
2014-02-25 00:00:00 UTC,498.4992035913,55800677.8182862
2014-02-26 00:00:00 UTC,575.8657663731,28334278.705344
2014-02-27 00:00:00 UTC,584.3579058349,9996560.85260553
2014-02-28 00:00:00 UTC,571.0741977881,12798620.9908317
2014-03-01 00:00:00 UTC,562.3630161242,7971199.49725911
2014-03-02 00:00:00 UTC,564.0279282136,3619540.78251657
2014-03-03 00:00:00 UTC,609.3573161838,40862124.4347906
2014-03-04 00:00:00 UTC,679.8795669712,19096098.4382323
2014-03-05 00:00:00 UTC,665.9004250088,8467599.81871453
2014-03-06 00:00:00 UTC,665.6259329864,6902187.49176457
2014-03-07 00:00:00 UTC,643.3752738947,13649767.9486506
2014-03-08 00:00:00 UTC,621.3624970987,5995492.72629943
2014-03-09 00:00:00 UTC,629.4206404967,5812743.52714743
2014-03-10 00:00:00 UTC,630.7934656525,8380855.04911136
2014-03-11 00:00:00 UTC,626.9439809325,5757908.08493429
2014-03-12 00:00:00 UTC,638.9347812233,8166837.82442049
2014-03-13 00:00:00 UTC,642.2894721856,4331911.13034721
2014-03-14 00:00:00 UTC,635.3277382637,5503537.98664331
2014-03-15 00:00:00 UTC,633.16312898,1394775.20748953
2014-03-16 00:00:00 UTC,633.8152719688,2086704.57088247
2014-03-17 00:00:00 UTC,626.7747252525,5721267.33734605
2014-03-18 00:00:00 UTC,613.8203736394,9112764.06579345
